id,name,type,source,license,commercial
e-32854,Jumping squat,exercise,centr,Centr (scraped — personal use),NO
fedb-Keg_Load,Keg Load,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-27780,Kettlebell alternating bent-over row + clean + press,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-alternating-curtsy-lunge,Kettlebell Alternating Curtsy Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-27781,Kettlebell alternating deadlift + snatch + overhead reverse lunge,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-alternating-forward-lunge,Kettlebell Alternating Forward Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-alternating-lateral-lunge,Kettlebell Alternating Lateral Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-alternating-reverse-lunge,Kettlebell Alternating Reverse Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-alternating-row,Kettlebell Alternating Row,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-alternating-single-arm-thruster,Kettlebell Alternating Single Arm Thruster,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-alternating-swing,Kettlebell Alternating Swing,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Kettlebell_Arnold_Press,Kettlebell Arnold Press,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-kettlebell-assisted-bulgarian-split-squat,Kettlebell Assisted Bulgarian Split Squat,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-bench-press,Kettlebell Bench Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-bench-wrist-curl,Kettlebell Bench Wrist Curl,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-bench-wrist-extension,Kettlebell Bench Wrist Extension,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-bottoms-up-overhead-press,Kettlebell Bottoms Up Overhead Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-bottoms-up-single-arm-overhead-press,Kettlebell Bottoms Up Single Arm Overhead Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-box-squat,Kettlebell Box Squat,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-calf-raise,Kettlebell Calf Raise,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-chest-press-single,Kettlebell Chest Press (Single),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-clean-and-jerk,Kettlebell Clean And Jerk,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-clean-and-press,Kettlebell Clean And Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-concentration-curl,Kettlebell Concentration Curl,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-conventional-deadlift-double,Kettlebell Conventional Deadlift (Double),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-5407,Kettlebell cossacks,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-curl,Kettlebell Curl,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-27782,Kettlebell curtsy lunge (left),exercise,centr,Centr (scraped — personal use),NO
e-27783,Kettlebell curtsy lunge (right),exercise,centr,Centr (scraped — personal use),NO
fedb-Kettlebell_Dead_Clean,Kettlebell Dead Clean,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-kettlebell-deadlift-single,Kettlebell Deadlift (Single),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-5687,Kettlebell deadlift to row + thruster,exercise,centr,Centr (scraped — personal use),NO
e-5833,Kettlebell deadlifts,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-decline-skull-crusher,Kettlebell Decline Skull Crusher,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-deficit-reverse-lunge,Kettlebell Deficit Reverse Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-5410,Kettlebell dips,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-drag-curl,Kettlebell Drag Curl,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-farmers-carry,Kettlebell Farmers Carry,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-farmers-march,Kettlebell Farmers March,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Kettlebell_Figure_8,Kettlebell Figure 8,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-kettlebell-figure-four-hip-thrust,Kettlebell Figure Four Hip Thrust,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-floor-fly,Kettlebell Floor Fly,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-floor-press,Kettlebell Floor Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-forward-lunge-double,Kettlebell Forward Lunge (Double),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-rack-curtsy-lunge-double,Kettlebell Front Rack Curtsy Lunge (Double),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-rack-deficit-reverse-lunge,Kettlebell Front Rack Deficit Reverse Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-rack-forward-lunge-double,Kettlebell Front Rack Forward Lunge (Double),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-rack-lateral-lunge-double,Kettlebell Front Rack Lateral Lunge (Double),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-rack-reverse-lunge-double,Kettlebell Front Rack Reverse Lunge (Double),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-rack-single-arm-lateral-lunge,Kettlebell Front Rack Single Arm Lateral Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-rack-squat,Kettlebell Front Rack Squat,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-rack-step-up,Kettlebell Front Rack Step Up,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-rack-step-up-knee-drive,Kettlebell Front Rack Step Up Knee Drive,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-front-raise,Kettlebell Front Raise,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-full-swing,Kettlebell Full Swing,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-glute-bridge,Kettlebell Glute Bridge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-goblet-calf-raise,Kettlebell Goblet Calf Raise,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-goblet-curl,Kettlebell Goblet Curl,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-goblet-good-morning,Kettlebell Goblet Good Morning,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-goblet-squat,Kettlebell Goblet Squat,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-5411,Kettlebell goblet squats,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-gorilla-row,Kettlebell Gorilla Row,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-guillotine-bench-press,Kettlebell Guillotine Bench Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-half-kneeling-goblet-romanian-deadlift,Kettlebell Half Kneeling Goblet Romanian Deadlift,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-half-kneeling-romanian-deadlift,Kettlebell Half Kneeling Romanian Deadlift,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-27784,Kettlebell halo,exercise,centr,Centr (scraped — personal use),NO
e-5414,Kettlebell halos,exercise,centr,Centr (scraped — personal use),NO
e-8562,Kettlebell halos,exercise,centr,Centr (scraped — personal use),NO
fedb-Kettlebell_Hang_Clean,Kettlebell Hang Clean,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-kettlebell-hang-clean-and-jerk,Kettlebell Hang Clean And Jerk,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-hang-clean-and-press,Kettlebell Hang Clean And Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-hang-squat-clean-and-jerk,Kettlebell Hang Squat Clean And Jerk,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-heels-up-goblet-squat,Kettlebell Heels Up Goblet Squat,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-high-incline-bench-press,Kettlebell High Incline Bench Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-5690,Kettlebell high pulls,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-hip-thrust,Kettlebell Hip Thrust,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-hollow-hold,Kettlebell Hollow Hold,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-incline-bench-press,Kettlebell Incline Bench Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-incline-guillotine-bench-press,Kettlebell Incline Guillotine Bench Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-incline-shrug,Kettlebell Incline Shrug,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-kickstand-squat,Kettlebell Kickstand Squat,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-kneel-to-stand-shoulder-flexion-bent-elbow-hold,Kettlebell Kneel To Stand Shoulder Flexion Bent Elbow Hold,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-kneeling-bottoms-up-overhead-press,Kettlebell Kneeling Bottoms Up Overhead Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-larsen-press,Kettlebell Larsen Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-lateral-lunge,Kettlebell Lateral Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-lateral-lunge-single,Kettlebell Lateral Lunge (Single),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-long-lever-lateral-raise,Kettlebell Long Lever Lateral Raise,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Kettlebell_One-Legged_Deadlift,Kettlebell One-Legged Deadlift,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-kettlebell-overhead-tricep-extension,Kettlebell Overhead Tricep Extension,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Kettlebell_Pass_Between_The_Legs,Kettlebell Pass Between The Legs,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-kettlebell-pec-fly,Kettlebell Pec Fly,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Kettlebell_Pirate_Ships,Kettlebell Pirate Ships,exercise,free-exercise-db,Public Domain (Unlicense),YES
fedb-Kettlebell_Pistol_Squat,Kettlebell Pistol Squat,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-27785,Kettlebell plank drag,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-preacher-curl,Kettlebell Preacher Curl,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-pullover,Kettlebell Pullover,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-push-press,Kettlebell Push Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-27786,Kettlebell push-up + tap,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-quad-stomp,Kettlebell Quad Stomp,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-27787,Kettlebell RDL,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-rear-delt-row,Kettlebell Rear Delt Row,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-rear-delt-row-double,Kettlebell Rear Delt Row (Double),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-reverse-curl,Kettlebell Reverse Curl,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-reverse-lunge,Kettlebell Reverse Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-romanian-deadlift,Kettlebell Romanian Deadlift,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-row,Kettlebell Row,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-row-single,Kettlebell Row (Single),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-russian-twist,Kettlebell Russian Twist,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-5413,Kettlebell russian twists,exercise,centr,Centr (scraped — personal use),NO
mw-kettlebell-seated-calf-raise,Kettlebell Seated Calf Raise,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-seated-calf-raise-double,Kettlebell Seated Calf Raise Double,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-seated-overhead-press,Kettlebell Seated Overhead Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Kettlebell_Seated_Press,Kettlebell Seated Press,exercise,free-exercise-db,Public Domain (Unlicense),YES
fedb-Kettlebell_Seesaw_Press,Kettlebell Seesaw Press,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-kettlebell-shoulder-extension,Kettlebell Shoulder Extension,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-shoulder-flexion-bent-elbow-hold,Kettlebell Shoulder Flexion Bent Elbow Hold,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-shrug,Kettlebell Shrug,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-shrug-single,Kettlebell Shrug (Single),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-silverback-shrug,Kettlebell Silverback Shrug,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-silverback-shrug-single,Kettlebell Silverback Shrug (Single),exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-calf-raise,Kettlebell Single Arm Calf Raise,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-chest-fly,Kettlebell Single Arm Chest Fly,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-chest-press,Kettlebell Single Arm Chest Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-clean-and-jerk,Kettlebell Single Arm Clean And Jerk,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-clean-and-press,Kettlebell Single Arm Clean And Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-curl,Kettlebell Single Arm Curl,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-Kettlebell-single-arm-curtsy-lunge,Kettlebell Single Arm Curtsy Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-farmers-march,Kettlebell Single Arm Farmers March,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-farmers-walk,Kettlebell Single Arm Farmers Walk,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-floor-fly,Kettlebell Single Arm Floor Fly,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-floor-press,Kettlebell Single Arm Floor Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-forward-lunge,Kettlebell Single Arm Forward Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebells-single-arm-front-rack-forward-lunge,Kettlebell Single Arm Front Rack Forward Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebells-single-arm-front-rack-reverse-lunge,Kettlebell Single Arm Front Rack Reverse Lunge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-front-rack-step-up,Kettlebell Single Arm Front Rack Step Up,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-front-rack-step-up-knee-drive,Kettlebell Single Arm Front Rack Step Up Knee Drive,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-hang-clean-and-jerk,Kettlebell Single Arm Hang Clean And Jerk,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-kettlebell-single-arm-high-incline-chest-press,Kettlebell Single Arm High Incline Chest Press,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
